CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Geography_Germany,Gender_Male
584.0,33.0,3.0,0.0,2.0,0.0,47832.82,0,1
652.0,43.0,2.0,141359.37,1.0,0.0,79555.08,0,1
767.0,49.0,8.0,88963.39,1.0,0.0,171762.87,0,1
695.0,42.0,7.0,0.0,2.0,1.0,112687.57,0,0
746.0,29.0,1.0,0.0,2.0,0.0,54448.11,0,1
634.0,42.0,4.0,0.0,2.0,1.0,81602.02,0,1
623.0,42.0,9.0,152899.24,1.0,0.0,163714.92,0,0
543.0,29.0,3.0,141359.37,2.0,0.0,83058.14,1,1
607.0,38.0,7.0,95128.86,1.0,1.0,157564.75,1,0
758.0,47.0,1.0,0.0,1.0,0.0,136985.58,0,0
590.0,46.0,5.0,79329.7,2.0,0.0,52327.57,1,1
631.0,37.0,2.0,141789.15,1.0,0.0,102297.15,1,1
696.0,57.0,4.0,0.0,1.0,1.0,129964.94,0,1
593.0,22.0,3.0,0.0,2.0,1.0,151645.96,0,1
632.0,39.0,10.0,0.0,1.0,0.0,91711.66,0,0
585.0,44.0,8.0,0.0,2.0,1.0,156868.89,0,0
641.0,51.0,10.0,0.0,1.0,1.0,48673.18,0,1
549.0,25.0,1.0,0.0,1.0,0.0,160972.84,0,1
732.0,44.0,9.0,0.0,2.0,0.0,92357.21,0,1
769.0,34.0,9.0,127864.4,1.0,1.0,62370.67,0,1
740.0,32.0,10.0,139972.18,1.0,0.0,1843.24,0,1
545.0,32.0,7.0,0.0,2.0,1.0,24210.56,0,0
678.0,31.0,7.0,0.0,2.0,0.0,86587.37,0,1
654.0,30.0,2.0,0.0,1.0,1.0,94728.49,0,0
570.0,38.0,9.0,0.0,2.0,0.0,158974.85,0,0
748.0,37.0,8.0,0.0,1.0,1.0,156910.46,0,1
612.0,33.0,7.0,0.0,1.0,1.0,134732.99,0,1
711.0,33.0,8.0,0.0,1.0,1.0,164038.07,0,1
531.0,31.0,0.0,0.0,1.0,1.0,62811.03,0,1
705.0,35.0,3.0,144751.81,3.0,0.0,87941.85,0,1
850.0,40.0,5.0,0.0,1.0,0.0,180344.69,0,0
572.0,28.0,3.0,0.0,2.0,0.0,92887.06,0,1
644.0,28.0,6.0,146466.46,2.0,0.0,145560.38,1,0
683.0,38.0,9.0,0.0,2.0,1.0,181224.56,0,1
641.0,37.0,5.0,127415.85,2.0,1.0,90905.51,1,1
617.0,32.0,8.0,0.0,2.0,1.0,160532.88,0,1
717.0,52.0,0.0,145081.73,1.0,1.0,61513.87,0,1
677.0,38.0,5.0,0.0,2.0,0.0,142238.54,0,1
629.0,27.0,7.0,141223.68,1.0,1.0,85937.09,0,1
786.0,39.0,5.0,83727.68,1.0,0.0,75860.01,0,1
584.0,51.0,7.0,0.0,1.0,1.0,81602.02,0,1
699.0,38.0,8.0,0.0,1.0,0.0,54869.54,0,1
576.0,38.0,2.0,131765.37,1.0,1.0,179565.57,0,1
686.0,28.0,7.0,0.0,2.0,0.0,164966.85,0,0
757.0,43.0,4.0,93522.2,2.0,0.0,124364.63,0,1
707.0,29.0,3.0,109564.1,2.0,0.0,134878.19,1,1
656.0,37.0,7.0,0.0,2.0,0.0,53584.04,0,1
655.0,31.0,1.0,139529.93,1.0,0.0,165574.54,1,1
594.0,23.0,3.0,0.0,2.0,0.0,94499.06,0,1
787.0,50.0,6.0,142412.13,1.0,1.0,57844.29,0,1
644.0,26.0,8.0,0.0,2.0,0.0,38190.78,0,1
583.0,20.0,4.0,0.0,2.0,0.0,138889.15,0,1
673.0,35.0,2.0,0.0,2.0,0.0,74048.1,0,1
544.0,37.0,3.0,0.0,2.0,0.0,121866.87,0,1
633.0,32.0,1.0,139153.68,1.0,1.0,141796.4,0,1
592.0,55.0,7.0,140596.95,1.0,0.0,58879.21,1,0
659.0,31.0,7.0,0.0,2.0,1.0,108841.83,0,0
539.0,32.0,8.0,0.0,1.0,1.0,94873.6,0,0
550.0,46.0,5.0,0.0,2.0,1.0,133897.32,0,0
646.0,33.0,7.0,0.0,2.0,0.0,132418.59,0,1
682.0,51.0,7.0,0.0,3.0,0.0,122381.07,0,0
725.0,31.0,2.0,75225.53,1.0,1.0,187985.85,0,1
479.0,40.0,2.0,0.0,2.0,1.0,93769.89,0,0
711.0,29.0,9.0,108262.87,2.0,1.0,162697.93,1,1
603.0,45.0,1.0,98899.91,1.0,0.0,55723.92,0,1
732.0,46.0,2.0,0.0,2.0,1.0,26136.13,0,1
599.0,30.0,8.0,0.0,2.0,1.0,74878.64,0,1
600.0,27.0,9.0,131778.08,1.0,0.0,92888.52,1,1
554.0,29.0,1.0,148045.45,1.0,0.0,76515.79,0,1
537.0,54.0,0.0,95452.89,1.0,0.0,27345.18,0,0
670.0,31.0,4.0,132623.6,1.0,1.0,131097.9,0,1
705.0,41.0,5.0,0.0,2.0,1.0,147964.99,0,1
685.0,38.0,3.0,0.0,1.0,0.0,125010.24,0,0
537.0,36.0,2.0,83600.24,1.0,0.0,134509.47,1,1
567.0,33.0,3.0,0.0,2.0,1.0,170638.98,0,1
613.0,34.0,4.0,160858.13,1.0,0.0,60936.87,0,1
667.0,29.0,5.0,0.0,2.0,1.0,180712.28,0,1
731.0,26.0,3.0,0.0,2.0,0.0,43430.43,0,1
635.0,33.0,8.0,116358.0,2.0,1.0,134778.01,1,0
846.0,26.0,8.0,0.0,2.0,0.0,150684.23,0,0
687.0,37.0,3.0,0.0,1.0,0.0,93717.55,0,0
656.0,53.0,7.0,0.0,1.0,0.0,177747.03,0,0
598.0,28.0,1.0,0.0,2.0,1.0,168460.12,0,0
587.0,29.0,6.0,0.0,2.0,1.0,82526.92,0,1
703.0,43.0,0.0,0.0,1.0,0.0,149614.61,0,0
684.0,28.0,7.0,110738.89,1.0,1.0,57553.02,0,1
547.0,37.0,7.0,0.0,2.0,0.0,153392.28,0,1
598.0,30.0,2.0,0.0,1.0,1.0,53437.1,0,0
579.0,32.0,1.0,105858.71,1.0,0.0,158887.09,0,0
589.0,27.0,5.0,111257.59,1.0,0.0,143481.79,0,1
632.0,34.0,2.0,0.0,2.0,0.0,120892.96,0,1
526.0,42.0,3.0,0.0,1.0,0.0,66548.58,0,0
554.0,30.0,5.0,0.0,1.0,1.0,184520.0,0,0
816.0,49.0,9.0,0.0,2.0,1.0,168034.9,0,1
607.0,39.0,9.0,0.0,2.0,1.0,88211.12,0,1
627.0,32.0,4.0,144974.55,2.0,1.0,199104.52,0,1
624.0,43.0,7.0,0.0,2.0,1.0,44244.49,0,1
681.0,28.0,3.0,137843.8,1.0,0.0,64872.33,0,0
537.0,38.0,4.0,138032.15,1.0,0.0,142963.27,1,1
656.0,39.0,8.0,122403.24,2.0,0.0,121592.5,1,1
474.0,42.0,9.0,71786.9,1.0,0.0,136497.28,1,0
709.0,32.0,5.0,141827.33,1.0,0.0,26136.13,1,1
741.0,31.0,4.0,0.0,2.0,0.0,180142.42,0,1
602.0,46.0,4.0,144757.03,1.0,0.0,159899.97,1,0
671.0,35.0,4.0,0.0,2.0,1.0,65636.92,0,1
642.0,30.0,2.0,0.0,2.0,1.0,176763.27,0,0
656.0,32.0,2.0,0.0,1.0,1.0,133591.36,0,0
656.0,22.0,2.0,131390.75,1.0,0.0,182738.0,0,0
663.0,28.0,1.0,0.0,2.0,1.0,121440.8,0,0
554.0,39.0,8.0,141581.08,1.0,0.0,131736.23,0,0
564.0,43.0,9.0,157731.6,2.0,1.0,102950.79,1,1
571.0,36.0,4.0,0.0,2.0,1.0,81468.37,0,0
686.0,38.0,1.0,0.0,2.0,1.0,163554.25,0,0
724.0,42.0,2.0,0.0,2.0,1.0,83419.15,0,1
767.0,40.0,2.0,0.0,2.0,1.0,52454.01,0,0
757.0,46.0,10.0,0.0,2.0,0.0,53817.23,0,0
590.0,45.0,8.0,0.0,1.0,0.0,51362.82,0,0
724.0,39.0,7.0,0.0,1.0,1.0,137763.93,0,1
691.0,38.0,2.0,0.0,1.0,1.0,138344.7,0,0
789.0,40.0,8.0,0.0,2.0,0.0,131304.45,0,0
794.0,38.0,4.0,133636.04,2.0,0.0,140723.09,1,1
595.0,36.0,2.0,126687.18,2.0,0.0,149814.68,0,0
619.0,32.0,2.0,0.0,2.0,1.0,175310.63,0,1
549.0,36.0,5.0,0.0,2.0,1.0,172576.43,0,0
593.0,45.0,9.0,122789.69,1.0,0.0,172668.39,1,1
571.0,32.0,10.0,0.0,2.0,1.0,107712.42,0,1
725.0,42.0,3.0,0.0,2.0,0.0,120830.53,0,1
531.0,37.0,2.0,0.0,2.0,1.0,108841.15,0,0
555.0,34.0,2.0,0.0,2.0,1.0,131919.48,0,1
618.0,29.0,3.0,0.0,2.0,1.0,93551.36,0,0
690.0,41.0,3.0,0.0,2.0,1.0,28204.98,0,1
718.0,37.0,2.0,0.0,2.0,0.0,142903.44,0,0
669.0,40.0,3.0,116270.72,1.0,0.0,120892.97,1,1
739.0,44.0,5.0,0.0,1.0,0.0,173948.4,0,0
632.0,32.0,5.0,128915.24,1.0,1.0,177032.49,1,1
584.0,45.0,1.0,114628.4,1.0,0.0,172501.38,1,0
633.0,42.0,0.0,127450.19,1.0,1.0,148087.62,1,1
709.0,34.0,8.0,0.0,2.0,1.0,172576.43,0,0
673.0,28.0,8.0,0.0,2.0,1.0,88827.67,0,0
675.0,39.0,4.0,147826.55,1.0,0.0,46395.21,0,0
696.0,56.0,4.0,0.0,1.0,0.0,162736.23,0,1
619.0,57.0,2.0,133801.49,1.0,0.0,63340.65,1,1
676.0,48.0,8.0,0.0,2.0,0.0,140941.47,0,1
732.0,43.0,7.0,0.0,1.0,0.0,47166.55,0,0
537.0,29.0,9.0,0.0,2.0,0.0,18082.06,0,1
584.0,25.0,6.0,0.0,2.0,1.0,59864.96,0,0
673.0,39.0,2.0,122726.56,1.0,1.0,184842.21,0,0
682.0,38.0,2.0,0.0,1.0,1.0,125518.32,0,1
721.0,46.0,4.0,102870.93,1.0,0.0,117831.88,1,1
635.0,39.0,9.0,114370.41,1.0,0.0,117572.59,0,1
699.0,27.0,3.0,0.0,2.0,0.0,119127.06,0,1
716.0,31.0,3.0,0.0,2.0,1.0,38570.14,0,0
705.0,36.0,3.0,0.0,2.0,0.0,61538.43,0,0
635.0,38.0,5.0,0.0,2.0,1.0,86767.48,0,1
576.0,41.0,5.0,0.0,2.0,1.0,162599.51,0,0
728.0,51.0,3.0,0.0,3.0,0.0,113557.7,0,0
653.0,40.0,1.0,0.0,1.0,0.0,121151.1,0,0
649.0,36.0,9.0,0.0,2.0,1.0,161479.19,0,0
749.0,29.0,7.0,108891.7,1.0,0.0,79919.13,0,0
628.0,29.0,1.0,0.0,1.0,1.0,144532.85,0,0
545.0,40.0,3.0,124580.69,1.0,0.0,86099.23,0,0
624.0,38.0,4.0,0.0,2.0,0.0,93777.61,0,0
492.0,39.0,6.0,0.0,1.0,0.0,67364.42,0,0
844.0,34.0,8.0,115345.86,2.0,0.0,131173.9,0,0
713.0,38.0,6.0,0.0,2.0,0.0,56937.43,0,0
679.0,40.0,5.0,0.0,2.0,1.0,158036.72,0,1
682.0,28.0,6.0,0.0,2.0,1.0,132973.19,0,1
586.0,33.0,9.0,121521.58,3.0,0.0,171733.22,1,1
591.0,39.0,3.0,139848.17,1.0,1.0,101694.67,0,1
678.0,38.0,1.0,138937.15,1.0,0.0,99294.22,0,1
613.0,29.0,4.0,0.0,3.0,0.0,172665.21,0,1
564.0,37.0,9.0,0.0,2.0,1.0,97985.69,0,1
696.0,40.0,5.0,134560.62,1.0,1.0,79329.7,1,1
730.0,36.0,7.0,0.0,1.0,0.0,78616.92,0,0
622.0,42.0,6.0,0.0,2.0,0.0,170893.85,0,0
569.0,37.0,4.0,148071.39,1.0,1.0,121440.8,0,1
613.0,33.0,5.0,135071.12,2.0,1.0,159899.97,0,1
586.0,32.0,7.0,0.0,2.0,1.0,72861.94,0,1
634.0,37.0,6.0,113758.48,1.0,0.0,100403.05,0,1
707.0,31.0,2.0,0.0,2.0,1.0,185599.67,0,1
634.0,32.0,3.0,0.0,2.0,0.0,47019.66,0,0
714.0,33.0,3.0,0.0,1.0,1.0,93820.49,0,0
641.0,48.0,5.0,0.0,2.0,0.0,131283.6,0,1
594.0,44.0,1.0,0.0,2.0,0.0,97640.2,0,0
637.0,57.0,5.0,108825.75,1.0,1.0,183492.9,0,1
584.0,38.0,3.0,129855.32,1.0,0.0,172576.43,0,0
607.0,44.0,8.0,0.0,2.0,0.0,93003.21,0,1
705.0,40.0,1.0,0.0,2.0,0.0,58974.0,0,1
678.0,43.0,0.0,154870.81,1.0,0.0,82647.64,0,0
741.0,30.0,6.0,0.0,1.0,1.0,88866.92,0,1
850.0,39.0,5.0,0.0,1.0,0.0,143360.56,0,0
686.0,39.0,5.0,119703.1,1.0,0.0,131473.31,1,0
686.0,40.0,8.0,0.0,2.0,1.0,112202.64,0,0
697.0,35.0,6.0,96888.39,1.0,1.0,160523.33,0,1
639.0,52.0,9.0,0.0,2.0,0.0,68600.36,0,0
616.0,29.0,2.0,0.0,2.0,0.0,114869.54,0,0
567.0,42.0,8.0,0.0,2.0,1.0,71718.46,0,1
714.0,28.0,6.0,141806.0,1.0,1.0,104533.51,0,0
730.0,33.0,1.0,118098.62,1.0,1.0,62762.12,0,1
583.0,49.0,6.0,0.0,1.0,1.0,53437.1,0,0
719.0,36.0,8.0,0.0,2.0,0.0,91098.76,0,1
651.0,45.0,10.0,0.0,1.0,0.0,117832.88,0,1
756.0,43.0,0.0,127545.94,1.0,1.0,126796.69,1,1
564.0,39.0,5.0,0.0,2.0,1.0,107811.28,0,1
685.0,31.0,6.0,0.0,1.0,0.0,55857.48,0,0
699.0,47.0,4.0,0.0,2.0,0.0,151481.86,0,0
571.0,30.0,1.0,0.0,2.0,1.0,152567.75,0,0
707.0,26.0,8.0,0.0,2.0,1.0,187718.26,0,0
850.0,30.0,10.0,0.0,2.0,1.0,126558.88,0,1
577.0,36.0,0.0,112668.7,1.0,1.0,173912.29,0,0
554.0,44.0,8.0,86053.52,1.0,0.0,133573.29,0,0
622.0,39.0,8.0,102085.32,1.0,1.0,116978.19,0,0
679.0,39.0,2.0,106070.89,1.0,0.0,118716.63,1,0
624.0,29.0,9.0,0.0,2.0,0.0,163746.09,0,0
729.0,19.0,2.0,0.0,1.0,1.0,66963.15,0,1
645.0,46.0,2.0,87542.89,1.0,0.0,143056.22,1,0
521.0,38.0,7.0,0.0,2.0,1.0,58883.91,0,0
595.0,30.0,2.0,0.0,2.0,0.0,74846.67,0,0
599.0,32.0,10.0,0.0,2.0,1.0,155879.57,0,0
844.0,46.0,3.0,0.0,1.0,1.0,142911.99,0,0
678.0,48.0,8.0,0.0,2.0,1.0,145796.49,0,0
762.0,41.0,3.0,125837.86,1.0,0.0,128536.05,0,1
539.0,30.0,7.0,0.0,2.0,1.0,83679.46,0,0
648.0,34.0,3.0,0.0,2.0,0.0,125918.14,0,1
619.0,43.0,6.0,119315.75,2.0,0.0,118319.5,1,1
577.0,46.0,4.0,0.0,1.0,0.0,97468.56,0,1
579.0,30.0,6.0,149989.39,1.0,1.0,46811.77,1,0
652.0,45.0,9.0,0.0,1.0,0.0,145562.4,0,0
699.0,32.0,0.0,93955.83,1.0,0.0,171707.93,1,0
593.0,33.0,1.0,0.0,2.0,0.0,187616.16,0,0
673.0,36.0,1.0,0.0,1.0,1.0,56971.41,0,1
711.0,25.0,7.0,0.0,2.0,1.0,162697.93,0,0
756.0,49.0,6.0,0.0,1.0,1.0,94570.58,0,1
611.0,38.0,9.0,123378.2,3.0,0.0,181610.6,1,0
717.0,40.0,2.0,0.0,2.0,0.0,88920.68,0,0
621.0,51.0,8.0,0.0,2.0,0.0,105780.18,0,0
629.0,31.0,5.0,0.0,3.0,0.0,175082.2,0,1
743.0,35.0,7.0,0.0,2.0,0.0,53931.05,0,1
663.0,37.0,9.0,100275.88,1.0,1.0,166677.54,1,1
751.0,43.0,5.0,0.0,2.0,1.0,153917.41,0,1
662.0,29.0,4.0,63438.91,2.0,1.0,115676.61,1,1
651.0,48.0,2.0,0.0,2.0,1.0,140937.48,0,0
681.0,31.0,1.0,0.0,2.0,1.0,125445.8,0,1
616.0,32.0,3.0,102934.89,2.0,0.0,49815.62,1,0
603.0,40.0,4.0,0.0,2.0,1.0,74580.8,0,0
678.0,33.0,8.0,0.0,2.0,0.0,142331.85,0,0
593.0,26.0,5.0,0.0,2.0,1.0,121551.93,0,1
769.0,26.0,9.0,0.0,2.0,0.0,174770.14,0,0
602.0,36.0,1.0,0.0,1.0,0.0,134600.94,0,1
656.0,32.0,7.0,93716.72,1.0,0.0,71133.12,0,0
747.0,42.0,8.0,125437.95,1.0,1.0,86460.28,0,1
648.0,40.0,7.0,0.0,2.0,1.0,180002.42,0,1
651.0,37.0,5.0,0.0,2.0,0.0,151902.78,0,0
622.0,42.0,3.0,0.0,1.0,1.0,142331.85,0,0
594.0,45.0,4.0,152880.97,1.0,0.0,116973.23,1,0
579.0,37.0,7.0,116295.29,2.0,1.0,44965.44,1,1
554.0,37.0,8.0,100238.35,1.0,0.0,164018.98,0,0
699.0,29.0,8.0,0.0,2.0,0.0,161655.55,0,1
724.0,35.0,8.0,0.0,2.0,0.0,152417.97,0,0
589.0,30.0,1.0,0.0,1.0,0.0,73585.24,0,1
673.0,34.0,5.0,84587.9,1.0,1.0,114869.96,0,1
769.0,38.0,1.0,0.0,2.0,1.0,136869.31,0,0
487.0,32.0,5.0,0.0,2.0,0.0,90876.95,0,1
582.0,37.0,9.0,160599.06,1.0,1.0,48963.59,0,0
662.0,34.0,5.0,0.0,2.0,1.0,26149.25,0,0
653.0,37.0,2.0,173340.83,1.0,1.0,152992.02,0,0
567.0,29.0,7.0,0.0,2.0,0.0,69011.66,0,0
679.0,26.0,3.0,0.0,2.0,0.0,182650.15,0,1
693.0,35.0,6.0,0.0,2.0,0.0,61636.22,0,1
715.0,34.0,5.0,142856.95,1.0,0.0,116748.14,0,1
705.0,42.0,1.0,0.0,2.0,0.0,67622.46,0,0
628.0,47.0,4.0,0.0,1.0,0.0,188533.11,0,0
652.0,33.0,8.0,0.0,2.0,1.0,82438.13,0,1
535.0,34.0,5.0,0.0,2.0,0.0,79866.73,0,0
742.0,38.0,2.0,135842.41,1.0,1.0,71420.16,0,0
661.0,22.0,2.0,0.0,2.0,0.0,159800.16,0,1
641.0,39.0,3.0,0.0,2.0,0.0,182650.15,0,1
662.0,47.0,9.0,139814.2,1.0,0.0,53980.29,1,1
651.0,32.0,2.0,99811.72,1.0,0.0,152097.02,0,0
578.0,57.0,2.0,114493.79,1.0,1.0,136610.01,0,1
730.0,41.0,5.0,0.0,2.0,1.0,89972.25,0,0
651.0,29.0,7.0,0.0,2.0,0.0,158750.84,0,1
587.0,28.0,3.0,0.0,1.0,0.0,132861.9,0,0
775.0,35.0,2.0,0.0,2.0,1.0,79915.28,0,0
731.0,43.0,3.0,70729.17,1.0,1.0,62424.46,1,0
705.0,41.0,2.0,0.0,2.0,0.0,151887.16,0,1
658.0,23.0,7.0,0.0,2.0,1.0,124954.56,0,1
738.0,37.0,2.0,0.0,2.0,0.0,172749.4,0,1
633.0,36.0,0.0,0.0,2.0,1.0,143463.28,0,1
667.0,43.0,5.0,100433.8,1.0,0.0,152843.53,1,0
708.0,36.0,8.0,167924.95,1.0,0.0,131300.68,1,1
653.0,26.0,3.0,136855.24,1.0,1.0,177025.79,1,1
562.0,40.0,0.0,0.0,2.0,1.0,172490.81,0,0
741.0,28.0,2.0,133686.52,2.0,1.0,61240.83,0,1
714.0,36.0,2.0,162261.01,1.0,1.0,147040.25,0,0
575.0,41.0,2.0,131354.25,1.0,0.0,96833.0,0,0
579.0,34.0,9.0,0.0,2.0,0.0,155846.69,0,1
579.0,34.0,6.0,0.0,1.0,0.0,141404.07,0,1
706.0,39.0,1.0,0.0,2.0,1.0,71830.1,0,0
572.0,42.0,6.0,0.0,2.0,0.0,71862.79,0,0
666.0,35.0,3.0,89025.88,2.0,1.0,184474.15,1,1
593.0,46.0,7.0,0.0,1.0,0.0,187929.43,0,0
682.0,38.0,9.0,0.0,2.0,0.0,50774.81,0,1
762.0,57.0,10.0,150315.92,1.0,0.0,146785.44,0,1
703.0,41.0,8.0,0.0,1.0,1.0,93536.38,0,0
748.0,35.0,10.0,152335.7,1.0,1.0,94790.34,0,1
721.0,32.0,8.0,133656.95,1.0,0.0,172450.04,0,0
756.0,42.0,4.0,102703.62,2.0,0.0,91001.02,1,1
775.0,48.0,7.0,152303.8,3.0,0.0,129469.3,0,0
743.0,45.0,5.0,105701.91,1.0,1.0,176576.71,1,1
715.0,41.0,8.0,118560.0,2.0,0.0,93844.82,1,0
754.0,43.0,5.0,0.0,1.0,0.0,160529.71,0,0
667.0,36.0,2.0,0.0,2.0,0.0,102515.43,0,1
544.0,32.0,9.0,145536.32,1.0,1.0,130910.78,1,0
754.0,50.0,3.0,0.0,1.0,0.0,187616.16,0,0
613.0,34.0,8.0,0.0,1.0,1.0,84760.32,0,1
686.0,40.0,4.0,0.0,1.0,0.0,184842.21,0,0
652.0,45.0,4.0,0.0,2.0,1.0,10792.42,0,0
685.0,29.0,7.0,0.0,2.0,0.0,67622.34,0,0
596.0,45.0,1.0,0.0,2.0,1.0,81482.2,0,0
628.0,31.0,3.0,0.0,2.0,1.0,103379.31,0,1
512.0,33.0,6.0,0.0,2.0,0.0,86791.9,0,0
683.0,38.0,2.0,126873.52,2.0,1.0,83983.54,1,1
629.0,27.0,3.0,123913.75,1.0,1.0,104648.58,0,0
717.0,42.0,7.0,131287.36,1.0,0.0,183385.12,1,1
673.0,38.0,8.0,0.0,1.0,1.0,163587.9,0,1
584.0,57.0,5.0,0.0,2.0,1.0,102297.15,0,1
602.0,37.0,4.0,167795.6,2.0,1.0,120853.83,0,1
605.0,28.0,2.0,0.0,2.0,1.0,160589.17,0,0
554.0,28.0,7.0,0.0,2.0,1.0,138775.86,0,1
850.0,33.0,1.0,145580.61,1.0,1.0,188782.3,1,0
681.0,27.0,2.0,0.0,2.0,1.0,106977.8,0,1
699.0,39.0,7.0,0.0,1.0,0.0,167873.49,0,1
724.0,38.0,9.0,0.0,2.0,1.0,180712.28,0,1
645.0,46.0,1.0,0.0,1.0,0.0,111241.37,0,1
695.0,31.0,1.0,0.0,2.0,1.0,103760.53,0,1
687.0,35.0,3.0,0.0,2.0,0.0,133692.88,0,0
710.0,28.0,3.0,103560.72,2.0,1.0,143960.72,1,1
679.0,36.0,7.0,0.0,2.0,1.0,123775.15,0,1
565.0,35.0,5.0,0.0,2.0,1.0,111687.57,0,1
663.0,32.0,6.0,0.0,2.0,0.0,4050.57,0,0
678.0,41.0,9.0,0.0,1.0,0.0,141364.62,0,1
639.0,41.0,10.0,0.0,2.0,0.0,97939.4,0,0
596.0,29.0,7.0,112751.13,1.0,1.0,115217.99,1,1
643.0,54.0,4.0,0.0,2.0,1.0,110776.01,0,1
685.0,34.0,7.0,76549.8,2.0,1.0,91830.75,1,1
743.0,33.0,4.0,181671.3,1.0,1.0,65951.65,0,0
619.0,35.0,8.0,0.0,1.0,0.0,164083.72,0,0
647.0,46.0,3.0,0.0,1.0,1.0,151903.6,0,0
592.0,38.0,0.0,0.0,2.0,1.0,127413.0,0,1
667.0,33.0,1.0,83568.26,1.0,1.0,75825.57,0,1
550.0,41.0,4.0,99835.62,1.0,0.0,178291.09,0,1
701.0,32.0,5.0,0.0,1.0,1.0,152992.04,0,1
549.0,40.0,6.0,115915.53,1.0,1.0,163558.36,1,1
632.0,41.0,8.0,134397.61,1.0,0.0,172501.38,0,0
627.0,33.0,7.0,82674.55,1.0,0.0,109626.13,0,0
742.0,38.0,3.0,136623.19,2.0,1.0,172495.81,0,0
553.0,39.0,4.0,0.0,1.0,0.0,177524.19,0,0
711.0,36.0,5.0,0.0,2.0,0.0,157097.02,0,1
584.0,39.0,8.0,0.0,2.0,0.0,121232.51,0,1
703.0,37.0,2.0,122486.47,1.0,1.0,105720.09,1,0
756.0,48.0,3.0,108469.69,1.0,1.0,105760.01,0,1
564.0,24.0,2.0,0.0,2.0,0.0,181224.56,0,1
618.0,51.0,2.0,104449.3,1.0,1.0,171657.57,1,0
758.0,42.0,3.0,0.0,1.0,0.0,79871.16,0,1
684.0,25.0,5.0,0.0,2.0,1.0,90896.04,0,1
668.0,43.0,9.0,0.0,2.0,1.0,153810.41,0,0
593.0,36.0,1.0,0.0,2.0,1.0,155870.82,0,1
757.0,27.0,5.0,118626.55,1.0,1.0,103931.49,0,1
691.0,37.0,8.0,0.0,2.0,1.0,63737.19,0,0
689.0,32.0,3.0,0.0,2.0,0.0,96862.56,0,1
543.0,32.0,3.0,0.0,2.0,0.0,48426.98,0,1
646.0,46.0,10.0,0.0,1.0,0.0,103563.23,0,0
669.0,32.0,1.0,0.0,2.0,1.0,28269.86,0,1
724.0,41.0,4.0,0.0,2.0,0.0,183868.01,0,1
678.0,31.0,1.0,128504.76,1.0,0.0,182076.97,0,0
773.0,51.0,5.0,0.0,2.0,1.0,60920.03,0,1
680.0,57.0,7.0,0.0,2.0,1.0,152944.39,0,1
850.0,33.0,5.0,0.0,2.0,1.0,97794.71,0,1
687.0,33.0,4.0,0.0,2.0,1.0,80619.09,0,0
609.0,50.0,5.0,0.0,2.0,1.0,81409.0,0,1
748.0,33.0,7.0,0.0,1.0,0.0,102908.91,0,0
592.0,45.0,5.0,75888.2,2.0,0.0,96528.0,0,0
651.0,36.0,6.0,93955.83,2.0,0.0,10023.15,0,0
613.0,44.0,1.0,137936.94,1.0,1.0,58879.31,0,0
565.0,36.0,4.0,0.0,2.0,1.0,57549.65,0,1
673.0,38.0,7.0,101993.12,1.0,1.0,62700.08,0,1
638.0,28.0,4.0,0.0,1.0,0.0,161076.92,0,1
676.0,30.0,9.0,0.0,2.0,1.0,102021.39,0,1
653.0,41.0,5.0,96956.1,1.0,1.0,137720.57,1,0
556.0,39.0,0.0,0.0,2.0,0.0,181270.84,0,1
773.0,40.0,5.0,0.0,1.0,1.0,143538.52,0,1
638.0,37.0,3.0,0.0,1.0,0.0,60917.24,0,0
581.0,44.0,5.0,0.0,1.0,0.0,52876.41,0,0
731.0,38.0,2.0,0.0,2.0,1.0,112239.03,0,0
634.0,34.0,8.0,0.0,2.0,0.0,149583.67,0,1
682.0,43.0,6.0,142263.45,1.0,0.0,44904.26,0,1
594.0,40.0,1.0,0.0,2.0,0.0,102233.73,0,0
785.0,40.0,9.0,127806.91,1.0,0.0,161076.92,0,1
572.0,45.0,2.0,0.0,2.0,0.0,173495.77,0,0
704.0,42.0,4.0,0.0,2.0,1.0,70760.69,0,0
714.0,36.0,3.0,0.0,2.0,0.0,85901.09,0,0
648.0,33.0,1.0,0.0,2.0,1.0,159742.33,0,1
679.0,39.0,1.0,152622.34,1.0,0.0,149814.68,0,1
639.0,41.0,7.0,0.0,2.0,1.0,132468.76,0,1
632.0,43.0,4.0,0.0,1.0,0.0,107876.2,0,0
758.0,40.0,7.0,153855.37,2.0,0.0,171768.76,1,1
479.0,33.0,8.0,0.0,2.0,1.0,196395.05,0,1
687.0,33.0,5.0,0.0,2.0,1.0,152996.89,0,0
577.0,37.0,6.0,0.0,2.0,1.0,141792.61,0,1
648.0,38.0,4.0,152799.55,1.0,1.0,175795.87,1,1
850.0,37.0,10.0,0.0,2.0,0.0,102076.02,0,1
678.0,33.0,1.0,0.0,2.0,0.0,62634.94,0,1
774.0,31.0,2.0,0.0,2.0,0.0,98820.09,0,1
535.0,40.0,4.0,119618.42,1.0,0.0,88958.49,1,1
466.0,35.0,4.0,0.0,2.0,0.0,125307.87,0,1
844.0,32.0,5.0,0.0,1.0,0.0,112395.98,0,0
712.0,36.0,4.0,0.0,2.0,0.0,56875.76,0,0
